query_index,candidate_order,database_index,database_name,database_y_m,database_x_m,grid_id
69,14,161,@2816.000@4352.000@synthetic_geotiff@000063.png,1718.75,2656.25,
69,15,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
70,1,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
70,2,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
70,3,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
70,4,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
70,5,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
70,6,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
70,7,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
70,8,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
70,9,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
70,10,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
70,11,70,@3328.000@6400.000@synthetic_geotiff@000081.png,2031.25,3906.25,
70,12,59,@2816.000@6400.000@synthetic_geotiff@000067.png,1718.75,3906.25,
70,13,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
70,14,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
70,15,163,@3328.000@5888.000@synthetic_geotiff@000080.png,2031.25,3593.75,
71,1,179,@2304.000@5888.000@synthetic_geotiff@000052.png,1406.25,3593.75,
71,2,58,@2816.000@5888.000@synthetic_geotiff@000066.png,1718.75,3593.75,
71,3,45,@2304.000@5376.000@synthetic_geotiff@000051.png,1406.25,3281.25,
71,4,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
71,5,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
71,6,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
71,7,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
71,8,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
71,9,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
71,10,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
71,11,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
71,12,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
71,13,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
71,14,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
71,15,70,@3328.000@6400.000@synthetic_geotiff@000081.png,2031.25,3906.25,
72,1,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
72,2,61,@2816.000@7424.000@synthetic_geotiff@000069.png,1718.75,4531.25,
72,3,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
72,4,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
72,5,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
72,6,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
72,7,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
72,8,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
72,9,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
72,10,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
72,11,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
72,12,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
72,13,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
72,14,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
72,15,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
73,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
73,2,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
73,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
73,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
73,5,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
73,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
73,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
73,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
73,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
73,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
73,11,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
73,12,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
73,13,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
73,14,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
73,15,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
74,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
74,2,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
74,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
74,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
74,5,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
74,6,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
74,7,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
74,8,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
74,9,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
74,10,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
74,11,93,@4864.000@1792.000@synthetic_geotiff@000114.png,2968.75,1093.75,
74,12,92,@4864.000@1280.000@synthetic_geotiff@000113.png,2968.75,781.25,
74,13,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
74,14,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
74,15,185,@4352.000@1792.000@synthetic_geotiff@000100.png,2656.25,1093.75,
75,1,75,@3840.000@2304.000@synthetic_geotiff@000087.png,2343.75,1406.25,
75,2,83,@4352.000@2304.000@synthetic_geotiff@000101.png,2656.25,1406.25,
75,3,74,@3840.000@1792.000@synthetic_geotiff@000086.png,2343.75,1093.75,
75,4,76,@3840.000@2816.000@synthetic_geotiff@000088.png,2343.75,1718.75,
75,5,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
75,6,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
75,7,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
75,8,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
75,9,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
75,10,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
75,11,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
75,12,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
75,13,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
75,14,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
75,15,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
76,1,76,@3840.000@2816.000@synthetic_geotiff@000088.png,2343.75,1718.75,
76,2,75,@3840.000@2304.000@synthetic_geotiff@000087.png,2343.75,1406.25,
76,3,66,@3328.000@2816.000@synthetic_geotiff@000074.png,2031.25,1718.75,
76,4,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
76,5,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
76,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
76,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
76,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
76,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
76,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
76,11,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
76,12,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
76,13,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
76,14,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
76,15,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
77,1,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
77,2,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
77,3,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
77,4,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
77,5,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
77,6,47,@2304.000@6912.000@synthetic_geotiff@000054.png,1406.25,4218.75,
77,7,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
77,8,48,@2304.000@7424.000@synthetic_geotiff@000055.png,1406.25,4531.25,
77,9,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
77,10,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
77,11,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
77,12,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
77,13,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
77,14,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
77,15,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
78,1,78,@3840.000@5888.000@synthetic_geotiff@000094.png,2343.75,3593.75,
78,2,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
78,3,163,@3328.000@5888.000@synthetic_geotiff@000080.png,2031.25,3593.75,
78,4,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
78,5,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
78,6,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
78,7,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
78,8,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
78,9,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
78,10,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
78,11,45,@2304.000@5376.000@synthetic_geotiff@000051.png,1406.25,3281.25,
78,12,44,@2304.000@4864.000@synthetic_geotiff@000050.png,1406.25,2968.75,
78,13,57,@2816.000@5376.000@synthetic_geotiff@000065.png,1718.75,3281.25,
78,14,33,@1792.000@5376.000@synthetic_geotiff@000037.png,1093.75,3281.25,
78,15,179,@2304.000@5888.000@synthetic_geotiff@000052.png,1406.25,3593.75,
79,1,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
79,2,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
79,3,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
79,4,78,@3840.000@5888.000@synthetic_geotiff@000094.png,2343.75,3593.75,
79,5,70,@3328.000@6400.000@synthetic_geotiff@000081.png,2031.25,3906.25,
79,6,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
79,7,61,@2816.000@7424.000@synthetic_geotiff@000069.png,1718.75,4531.25,
79,8,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
79,9,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
79,10,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
79,11,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
79,12,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
79,13,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
79,14,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
79,15,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
80,1,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
80,2,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
80,3,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
80,4,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
80,5,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
80,6,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
80,7,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
80,8,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
80,9,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
80,10,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
80,11,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
80,12,61,@2816.000@7424.000@synthetic_geotiff@000069.png,1718.75,4531.25,
80,13,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
80,14,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
80,15,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
81,1,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
81,2,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
81,3,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
81,4,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
81,5,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
81,6,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
81,7,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
81,8,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
81,9,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
81,10,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
81,11,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
81,12,61,@2816.000@7424.000@synthetic_geotiff@000069.png,1718.75,4531.25,
81,13,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
81,14,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
81,15,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
82,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
82,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
82,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
82,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
82,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
82,6,82,@4352.000@1280.000@synthetic_geotiff@000099.png,2656.25,781.25,
82,7,92,@4864.000@1280.000@synthetic_geotiff@000113.png,2968.75,781.25,
82,8,181,@3840.000@1280.000@synthetic_geotiff@000085.png,2343.75,781.25,
82,9,184,@4352.000@768.000@synthetic_geotiff@000098.png,2656.25,468.75,
82,10,185,@4352.000@1792.000@synthetic_geotiff@000100.png,2656.25,1093.75,
82,11,143,@6912.000@5376.000@synthetic_geotiff@000177.png,4218.75,3281.25,
82,12,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
82,13,153,@7424.000@5376.000@synthetic_geotiff@000191.png,4531.25,3281.25,
82,14,142,@6912.000@4864.000@synthetic_geotiff@000176.png,4218.75,2968.75,
82,15,133,@6400.000@5376.000@synthetic_geotiff@000163.png,3906.25,3281.25,
83,1,83,@4352.000@2304.000@synthetic_geotiff@000101.png,2656.25,1406.25,
83,2,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
83,3,75,@3840.000@2304.000@synthetic_geotiff@000087.png,2343.75,1406.25,
83,4,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
83,5,185,@4352.000@1792.000@synthetic_geotiff@000100.png,2656.25,1093.75,
83,6,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
83,7,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
83,8,154,@7424.000@6400.000@synthetic_geotiff@000193.png,4531.25,3906.25,
83,9,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
83,10,135,@6400.000@6400.000@synthetic_geotiff@000165.png,3906.25,3906.25,
83,11,101,@4864.000@6400.000@synthetic_geotiff@000123.png,2968.75,3906.25,
83,12,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
83,13,100,@4864.000@5888.000@synthetic_geotiff@000122.png,2968.75,3593.75,
83,14,113,@5376.000@6400.000@synthetic_geotiff@000137.png,3281.25,3906.25,
83,15,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
84,1,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
84,2,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
84,3,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
84,4,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
84,5,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
84,6,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
84,7,99,@4864.000@5376.000@synthetic_geotiff@000121.png,2968.75,3281.25,
84,8,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
84,9,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
84,10,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
84,11,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
84,12,97,@4864.000@4352.000@synthetic_geotiff@000119.png,2968.75,2656.25,
84,13,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
84,14,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
84,15,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
85,1,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
85,2,97,@4864.000@4352.000@synthetic_geotiff@000119.png,2968.75,2656.25,
85,3,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
85,4,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
85,5,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
85,6,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
85,7,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
85,8,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
85,9,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
85,10,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
85,11,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
85,12,99,@4864.000@5376.000@synthetic_geotiff@000121.png,2968.75,3281.25,
85,13,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
85,14,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
85,15,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
86,1,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
86,2,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
86,3,98,@4864.000@4864.000@synthetic_geotiff@000120.png,2968.75,2968.75,
86,4,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
86,5,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
86,6,124,@5888.000@5888.000@synthetic_geotiff@000150.png,3593.75,3593.75,
86,7,125,@5888.000@6400.000@synthetic_geotiff@000151.png,3593.75,3906.25,
86,8,188,@5888.000@5376.000@synthetic_geotiff@000149.png,3593.75,3281.25,
86,9,186,@5376.000@5888.000@synthetic_geotiff@000136.png,3281.25,3593.75,
86,10,134,@6400.000@5888.000@synthetic_geotiff@000164.png,3906.25,3593.75,
86,11,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
86,12,97,@4864.000@4352.000@synthetic_geotiff@000119.png,2968.75,2656.25,
86,13,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
86,14,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
86,15,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
87,1,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
87,2,99,@4864.000@5376.000@synthetic_geotiff@000121.png,2968.75,3281.25,
87,3,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
87,4,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
87,5,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
87,6,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
87,7,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
87,8,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
87,9,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
87,10,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
87,11,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
87,12,97,@4864.000@4352.000@synthetic_geotiff@000119.png,2968.75,2656.25,
87,13,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
87,14,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
87,15,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
88,1,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
88,2,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
88,3,101,@4864.000@6400.000@synthetic_geotiff@000123.png,2968.75,3906.25,
88,4,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
88,5,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
88,6,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
88,7,100,@4864.000@5888.000@synthetic_geotiff@000122.png,2968.75,3593.75,
88,8,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
88,9,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
88,10,78,@3840.000@5888.000@synthetic_geotiff@000094.png,2343.75,3593.75,
88,11,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
88,12,54,@2816.000@3328.000@synthetic_geotiff@000061.png,1718.75,2031.25,
88,13,42,@2304.000@3840.000@synthetic_geotiff@000048.png,1406.25,2343.75,
